ActionPerformed,ConnectionClassification,Priority,Date-Time,SourceIP,SourcePort,DestinationIP,DestinationPort,TimeToLive,TypeOfService,DataGramLength,AllFlags,Seq,Ack,Win,TCP_length,TCP_Options,NOP_NOP_TS,MSS,NOP_WS
 WEB-CGI loadpage.cgi access  ,1,2,1573408528,10.2.197.245,60299,154.241.88.201,80,61,0x0 ,285,***AP*** ,0x5729DA55 ,0x3DE52DC9 ,0xB7 ,32.0,3.0,1466477138650683,0,0
 ET WEB WinIPDS Directory Traversal Vulnerabilities GET  ,1,1,1573408528,10.2.197.245,60299,154.241.88.201,80,61,0x0 ,285,***AP*** ,0x5729DA55 ,0x3DE52DC9 ,0xB7 ,32.0,3.0,1466477138650683,0,0
 WEB-MISC http directory traversal  ,1,2,1573408528,10.2.197.245,60299,154.241.88.201,80,61,0x0 ,285,***AP*** ,0x5729DA55 ,0x3DE52DC9 ,0xB7 ,32.0,3.0,1466477138650683,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408528,10.2.197.245,60299,154.241.88.201,80,240,0x10 ,273,***AP*** ,0x5729DA55 ,0x3DE5306A ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI loadpage.cgi access  ,1,2,1573408528,10.2.197.245,60300,154.241.88.201,80,61,0x0 ,279,***AP*** ,0x57B0E9B1 ,0x3EB06954 ,0xB7 ,32.0,3.0,1466493138650749,0,0
 WEB-CGI loadpage.cgi directory traversal attempt  ,1,1,1573408528,10.2.197.245,60300,154.241.88.201,80,61,0x0 ,279,***AP*** ,0x57B0E9B1 ,0x3EB06954 ,0xB7 ,32.0,3.0,1466493138650749,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408528,10.2.197.245,60300,154.241.88.201,80,61,0x0 ,279,***AP*** ,0x57B0E9B1 ,0x3EB06954 ,0xB7 ,32.0,3.0,1466493138650749,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408528,10.2.197.245,60300,154.241.88.201,80,240,0x10 ,267,***AP*** ,0x57B0E9B1 ,0x3EB06BA1 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408528,10.2.197.245,60300,154.241.88.201,80,240,0x10 ,267,***AP*** ,0x57B0E9B1 ,0x3EB06BA1 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI htsearch access  ,1,2,1573408528,10.2.197.245,60301,154.241.88.201,80,61,0x0 ,245,***AP*** ,0x575BB530 ,0x3E810EB3 ,0xB7 ,32.0,3.0,1466509138650812,0,0
 WEB-CGI htsearch arbitrary file read attempt  ,1,1,1573408528,10.2.197.245,60301,154.241.88.201,80,61,0x0 ,245,***AP*** ,0x575BB530 ,0x3E810EB3 ,0xB7 ,32.0,3.0,1466509138650812,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408528,10.2.197.245,60301,154.241.88.201,80,61,0x0 ,245,***AP*** ,0x575BB530 ,0x3E810EB3 ,0xB7 ,32.0,3.0,1466509138650812,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408528,10.2.197.245,60301,154.241.88.201,80,240,0x10 ,233,***AP*** ,0x575BB530 ,0x3E8110C0 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI shopping cart directory traversal  ,1,1,1573408528,10.2.197.245,60302,154.241.88.201,80,61,0x0 ,256,***AP*** ,0x5745053D ,0x3E013679 ,0xB7 ,32.0,3.0,1466525138650874,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408528,10.2.197.245,60302,154.241.88.201,80,61,0x0 ,256,***AP*** ,0x5745053D ,0x3E013679 ,0xB7 ,32.0,3.0,1466525138650874,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408528,10.2.197.245,60302,154.241.88.201,80,61,0x0 ,256,***AP*** ,0x5745053D ,0x3E013679 ,0xB7 ,32.0,3.0,1466525138650874,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408528,10.2.197.245,60302,154.241.88.201,80,240,0x10 ,244,***AP*** ,0x5745053D ,0x3E013894 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI Amaya templates sendtemp.pl directory traversal attempt  ,1,1,1573408528,10.2.197.245,60303,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x576E3307 ,0x3EC1D89F ,0xB7 ,32.0,3.0,1466540138650937,0,0
 WEB-CGI Amaya templates sendtemp.pl access  ,1,2,1573408528,10.2.197.245,60303,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x576E3307 ,0x3EC1D89F ,0xB7 ,32.0,3.0,1466540138650937,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408528,10.2.197.245,60303,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x576E3307 ,0x3EC1D89F ,0xB7 ,32.0,3.0,1466540138650937,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408528,10.2.197.245,60303,154.241.88.201,80,240,0x10 ,257,***AP*** ,0x576E3307 ,0x3EC1DAD4 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408528,10.2.197.245,60303,154.241.88.201,80,240,0x10 ,257,***AP*** ,0x576E3307 ,0x3EC1DAD4 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI search.cgi access  ,1,2,1573408529,10.2.197.245,60304,154.241.88.201,80,61,0x0 ,292,***AP*** ,0x57580628 ,0x3EE5E995 ,0xB7 ,32.0,3.0,1466556138650999,0,0
 WEB-CGI Armada Style Master Index directory traversal  ,1,1,1573408529,10.2.197.245,60304,154.241.88.201,80,61,0x0 ,292,***AP*** ,0x57580628 ,0x3EE5E995 ,0xB7 ,32.0,3.0,1466556138650999,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60304,154.241.88.201,80,61,0x0 ,292,***AP*** ,0x57580628 ,0x3EE5E995 ,0xB7 ,32.0,3.0,1466556138650999,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408529,10.2.197.245,60305,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x577EF0CE ,0x3EBBA0DF ,0xB7 ,32.0,3.0,1466571138651061,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60305,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x577EF0CE ,0x3EBBA0DF ,0xB7 ,32.0,3.0,1466571138651061,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60305,154.241.88.201,80,61,0x0 ,269,***AP*** ,0x577EF0CE ,0x3EBBA0DF ,0xB7 ,32.0,3.0,1466571138651061,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60305,154.241.88.201,80,240,0x10 ,257,***AP*** ,0x577EF0CE ,0x3EBBA318 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI search.cgi access  ,1,2,1573408529,10.2.197.245,60306,154.241.88.201,80,61,0x0 ,272,***AP*** ,0x57DE3CE6 ,0x3EA30F28 ,0xB7 ,32.0,3.0,1466587138651125,0,0
 ET WEB WinIPDS Directory Traversal Vulnerabilities GET  ,1,1,1573408529,10.2.197.245,60306,154.241.88.201,80,61,0x0 ,272,***AP*** ,0x57DE3CE6 ,0x3EA30F28 ,0xB7 ,32.0,3.0,1466587138651125,0,0
 WEB-MISC http directory traversal  ,1,2,1573408529,10.2.197.245,60306,154.241.88.201,80,61,0x0 ,272,***AP*** ,0x57DE3CE6 ,0x3EA30F28 ,0xB7 ,32.0,3.0,1466587138651125,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60306,154.241.88.201,80,240,0x10 ,260,***AP*** ,0x57DE3CE6 ,0x3EA311B3 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI search.cgi access  ,1,2,1573408529,10.2.197.245,60307,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x581E31C9 ,0x3E80F88E ,0xB7 ,32.0,3.0,1466603138651188,0,0
 ET WEB WinIPDS Directory Traversal Vulnerabilities GET  ,1,1,1573408529,10.2.197.245,60307,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x581E31C9 ,0x3E80F88E ,0xB7 ,32.0,3.0,1466603138651188,0,0
 WEB-MISC http directory traversal  ,1,2,1573408529,10.2.197.245,60307,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x581E31C9 ,0x3E80F88E ,0xB7 ,32.0,3.0,1466603138651188,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60307,154.241.88.201,80,240,0x10 ,262,***AP*** ,0x581E31C9 ,0x3E80FB1D ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI quickstore.cgi access  ,1,2,1573408529,10.2.197.245,60308,154.241.88.201,80,61,0x0 ,287,***AP*** ,0x581C6DF7 ,0x3E440471 ,0xB7 ,32.0,3.0,1466619138651252,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408529,10.2.197.245,60308,154.241.88.201,80,61,0x0 ,287,***AP*** ,0x581C6DF7 ,0x3E440471 ,0xB7 ,32.0,3.0,1466619138651252,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60308,154.241.88.201,80,61,0x0 ,287,***AP*** ,0x581C6DF7 ,0x3E440471 ,0xB7 ,32.0,3.0,1466619138651252,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60308,154.241.88.201,80,240,0x10 ,275,***AP*** ,0x581C6DF7 ,0x3E4406D2 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60308,154.241.88.201,80,240,0x10 ,275,***AP*** ,0x581C6DF7 ,0x3E4406D2 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI search.cgi access  ,1,2,1573408529,10.2.197.245,60309,154.241.88.201,80,61,0x0 ,286,***AP*** ,0x580F597E ,0x3EE3D406 ,0xB7 ,32.0,3.0,1466635138651315,0,0
 WEB-CGI AHG search.cgi access  ,1,2,1573408529,10.2.197.245,60309,154.241.88.201,80,61,0x0 ,286,***AP*** ,0x580F597E ,0x3EE3D406 ,0xB7 ,32.0,3.0,1466635138651315,0,0
 WEB-MISC cat%20 access  ,1,2,1573408529,10.2.197.245,60309,154.241.88.201,80,61,0x0 ,286,***AP*** ,0x580F597E ,0x3EE3D406 ,0xB7 ,32.0,3.0,1466635138651315,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60309,154.241.88.201,80,240,0x10 ,274,***AP*** ,0x580F597E ,0x3EE3D671 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60309,154.241.88.201,80,240,0x10 ,274,***AP*** ,0x580F597E ,0x3EE3D671 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI php.cgi access  ,1,2,1573408529,10.2.197.245,60310,154.241.88.201,80,61,0x0 ,230,***AP*** ,0x57AABC21 ,0x3EB9D391 ,0xB7 ,32.0,3.0,1466651138651380,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60310,154.241.88.201,80,61,0x0 ,230,***AP*** ,0x57AABC21 ,0x3EB9D391 ,0xB7 ,32.0,3.0,1466651138651380,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60310,154.241.88.201,80,61,0x0 ,230,***AP*** ,0x57AABC21 ,0x3EB9D391 ,0xB7 ,32.0,3.0,1466651138651380,0,0
 WEB-CGI pals-cgi arbitrary file access attempt  ,1,1,1573408529,10.2.197.245,60311,154.241.88.201,80,61,0x0 ,263,***AP*** ,0x57ABB3E5 ,0x3E8F53C5 ,0xB7 ,32.0,3.0,1466666138651441,0,0
 WEB-CGI pals-cgi access  ,1,2,1573408529,10.2.197.245,60311,154.241.88.201,80,61,0x0 ,263,***AP*** ,0x57ABB3E5 ,0x3E8F53C5 ,0xB7 ,32.0,3.0,1466666138651441,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60311,154.241.88.201,80,61,0x0 ,263,***AP*** ,0x57ABB3E5 ,0x3E8F53C5 ,0xB7 ,32.0,3.0,1466666138651441,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60311,154.241.88.201,80,240,0x10 ,251,***AP*** ,0x57ABB3E5 ,0x3E8F55F2 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60312,154.241.88.201,80,61,0x0 ,234,***AP*** ,0x582C5CE1 ,0x3F5813C7 ,0xB7 ,32.0,3.0,1466683138651506,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60312,154.241.88.201,80,61,0x0 ,234,***AP*** ,0x582C5CE1 ,0x3F5813C7 ,0xB7 ,32.0,3.0,1466683138651506,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408529,10.2.197.245,60313,154.241.88.201,80,61,0x0 ,294,***AP*** ,0x57EC0C25 ,0x3E9EF3AA ,0xB7 ,32.0,3.0,1466700138651575,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60313,154.241.88.201,80,61,0x0 ,294,***AP*** ,0x57EC0C25 ,0x3E9EF3AA ,0xB7 ,32.0,3.0,1466700138651575,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60313,154.241.88.201,80,61,0x0 ,294,***AP*** ,0x57EC0C25 ,0x3E9EF3AA ,0xB7 ,32.0,3.0,1466700138651575,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60313,154.241.88.201,80,240,0x10 ,282,***AP*** ,0x57EC0C25 ,0x3E9EF615 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI newsdesk.cgi access  ,1,2,1573408529,10.2.197.245,60314,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58683D32 ,0x3F8374BB ,0xB7 ,32.0,3.0,1466717138651644,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408529,10.2.197.245,60314,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58683D32 ,0x3F8374BB ,0xB7 ,32.0,3.0,1466717138651644,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60314,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58683D32 ,0x3F8374BB ,0xB7 ,32.0,3.0,1466717138651644,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60314,154.241.88.201,80,240,0x10 ,254,***AP*** ,0x58683D32 ,0x3F8376EA ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408529,10.2.197.245,60315,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x58DC72B7 ,0x3F5CD2EF ,0xB7 ,32.0,3.0,1466733138651709,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60315,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x58DC72B7 ,0x3F5CD2EF ,0xB7 ,32.0,3.0,1466733138651709,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60315,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x58DC72B7 ,0x3F5CD2EF ,0xB7 ,32.0,3.0,1466733138651709,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60316,154.241.88.201,80,61,0x0 ,248,***AP*** ,0x58EAF078 ,0x3F4B7147 ,0xB7 ,32.0,3.0,1466749138651772,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60316,154.241.88.201,80,61,0x0 ,248,***AP*** ,0x58EAF078 ,0x3F4B7147 ,0xB7 ,32.0,3.0,1466749138651772,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60316,154.241.88.201,80,61,0x0 ,248,***AP*** ,0x58EAF078 ,0x3F4B7147 ,0xB7 ,32.0,3.0,1466749138651772,0,0
 WEB-CGI webdist.cgi arbitrary command attempt  ,1,1,1573408529,10.2.197.245,60317,154.241.88.201,80,61,0x0 ,249,***AP*** ,0x58C02396 ,0x3FB054A5 ,0xB7 ,32.0,3.0,1466765138651834,0,0
 WEB-CGI webdist.cgi access  ,1,2,1573408529,10.2.197.245,60317,154.241.88.201,80,61,0x0 ,249,***AP*** ,0x58C02396 ,0x3FB054A5 ,0xB7 ,32.0,3.0,1466765138651834,0,0
 WEB-MISC cat%20 access  ,1,2,1573408529,10.2.197.245,60317,154.241.88.201,80,61,0x0 ,249,***AP*** ,0x58C02396 ,0x3FB054A5 ,0xB7 ,32.0,3.0,1466765138651834,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60317,154.241.88.201,80,240,0x10 ,237,***AP*** ,0x58C02396 ,0x3FB056BA ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60317,154.241.88.201,80,240,0x10 ,237,***AP*** ,0x58C02396 ,0x3FB056BA ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI way-board access  ,1,2,1573408529,10.2.197.245,60318,154.241.88.201,80,61,0x0 ,252,***AP*** ,0x582EBCB4 ,0x3EFCA100 ,0xB7 ,32.0,3.0,1466780138651895,0,0
 WEB-CGI way-board.cgi access  ,1,2,1573408529,10.2.197.245,60318,154.241.88.201,80,61,0x0 ,252,***AP*** ,0x582EBCB4 ,0x3EFCA100 ,0xB7 ,32.0,3.0,1466780138651895,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60318,154.241.88.201,80,61,0x0 ,252,***AP*** ,0x582EBCB4 ,0x3EFCA100 ,0xB7 ,32.0,3.0,1466780138651895,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60318,154.241.88.201,80,240,0x10 ,240,***AP*** ,0x582EBCB4 ,0x3EFCA317 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60318,154.241.88.201,80,240,0x10 ,240,***AP*** ,0x582EBCB4 ,0x3EFCA317 ,0x1B00 ,20.0,0.0,0,0,0
 WEB-CGI way-board access  ,1,2,1573408529,10.2.197.245,60319,154.241.88.201,80,61,0x0 ,242,***AP*** ,0x587BBF29 ,0x3F26CCE4 ,0xB7 ,32.0,3.0,1466795138651957,0,0
 WEB-CGI way-board.cgi access  ,1,2,1573408529,10.2.197.245,60319,154.241.88.201,80,61,0x0 ,242,***AP*** ,0x587BBF29 ,0x3F26CCE4 ,0xB7 ,32.0,3.0,1466795138651957,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408529,10.2.197.245,60319,154.241.88.201,80,61,0x0 ,242,***AP*** ,0x587BBF29 ,0x3F26CCE4 ,0xB7 ,32.0,3.0,1466795138651957,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408529,10.2.197.245,60319,154.241.88.201,80,240,0x10 ,230,***AP*** ,0x587BBF29 ,0x3F26CEE7 ,0x1B00 ,20.0,0.0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408529,10.2.197.245,60319,154.241.88.201,80,240,0x10 ,230,***AP*** ,0x587BBF29 ,0x3F26CEE7 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60320,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58BBDA1A ,0x3F1E549A ,0xB7 ,32.0,3.0,1466811138652022,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408530,10.2.197.245,60320,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58BBDA1A ,0x3F1E549A ,0xB7 ,32.0,3.0,1466811138652022,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60320,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58BBDA1A ,0x3F1E549A ,0xB7 ,32.0,3.0,1466811138652022,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60320,154.241.88.201,80,240,0x10 ,262,***AP*** ,0x58BBDA1A ,0x3F1E56DD ,0x1B00 ,20.0,0.0,0,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60321,154.241.88.201,80,61,0x0 ,233,***AP*** ,0x58E981E8 ,0x400286FD ,0xB7 ,32.0,3.0,1466827138652084,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60321,154.241.88.201,80,61,0x0 ,233,***AP*** ,0x58E981E8 ,0x400286FD ,0xB7 ,32.0,3.0,1466827138652084,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60322,154.241.88.201,80,61,0x0 ,282,***AP*** ,0x58796891 ,0x3FD163F6 ,0xB7 ,32.0,3.0,1466843138652146,0,0
 WEB-CGI ttawebtop.cgi arbitrary file attempt  ,1,1,1573408530,10.2.197.245,60322,154.241.88.201,80,61,0x0 ,282,***AP*** ,0x58796891 ,0x3FD163F6 ,0xB7 ,32.0,3.0,1466843138652146,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60322,154.241.88.201,80,61,0x0 ,282,***AP*** ,0x58796891 ,0x3FD163F6 ,0xB7 ,32.0,3.0,1466843138652146,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60322,154.241.88.201,80,240,0x10 ,270,***AP*** ,0x58796891 ,0x3FD16649 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60323,154.241.88.201,80,61,0x0 ,261,***AP*** ,0x58E465ED ,0x3F40A6E3 ,0xB7 ,32.0,3.0,1466858138652209,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60323,154.241.88.201,80,61,0x0 ,261,***AP*** ,0x58E465ED ,0x3F40A6E3 ,0xB7 ,32.0,3.0,1466858138652209,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60323,154.241.88.201,80,61,0x0 ,261,***AP*** ,0x58E465ED ,0x3F40A6E3 ,0xB7 ,32.0,3.0,1466858138652209,0,0
 WEB-CGI technote main.cgi file directory traversal attempt  ,1,1,1573408530,10.2.197.245,60324,154.241.88.201,80,61,0x0 ,314,***AP*** ,0x594DF553 ,0x3F91E0D2 ,0xB7 ,32.0,3.0,1466874138652272,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60324,154.241.88.201,80,61,0x0 ,314,***AP*** ,0x594DF553 ,0x3F91E0D2 ,0xB7 ,32.0,3.0,1466874138652272,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60324,154.241.88.201,80,61,0x0 ,314,***AP*** ,0x594DF553 ,0x3F91E0D2 ,0xB7 ,32.0,3.0,1466874138652272,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60324,154.241.88.201,80,240,0x10 ,302,***AP*** ,0x594DF553 ,0x3F91E369 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60325,154.241.88.201,80,61,0x0 ,293,***AP*** ,0x58D9A1DA ,0x3FB3E61F ,0xB7 ,32.0,3.0,1466890138652337,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408530,10.2.197.245,60325,154.241.88.201,80,61,0x0 ,293,***AP*** ,0x58D9A1DA ,0x3FB3E61F ,0xB7 ,32.0,3.0,1466890138652337,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60325,154.241.88.201,80,61,0x0 ,293,***AP*** ,0x58D9A1DA ,0x3FB3E61F ,0xB7 ,32.0,3.0,1466890138652337,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60325,154.241.88.201,80,240,0x10 ,281,***AP*** ,0x58D9A1DA ,0x3FB3E890 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60326,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58B7B65B ,0x40452D3D ,0xB7 ,32.0,3.0,1466909138652401,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408530,10.2.197.245,60326,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58B7B65B ,0x40452D3D ,0xB7 ,32.0,3.0,1466909138652401,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60326,154.241.88.201,80,61,0x0 ,274,***AP*** ,0x58B7B65B ,0x40452D3D ,0xB7 ,32.0,3.0,1466909138652401,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60326,154.241.88.201,80,240,0x10 ,262,***AP*** ,0x58B7B65B ,0x40452F80 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60327,154.241.88.201,80,61,0x0 ,268,***AP*** ,0x58BD854F ,0x3F751F3E ,0xB7 ,32.0,3.0,1466925138652476,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573408530,10.2.197.245,60327,154.241.88.201,80,61,0x0 ,268,***AP*** ,0x58BD854F ,0x3F751F3E ,0xB7 ,32.0,3.0,1466925138652476,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60327,154.241.88.201,80,61,0x0 ,268,***AP*** ,0x58BD854F ,0x3F751F3E ,0xB7 ,32.0,3.0,1466925138652476,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60327,154.241.88.201,80,240,0x10 ,256,***AP*** ,0x58BD854F ,0x3F752175 ,0x1B00 ,20.0,0.0,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60328,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58E1C4AA ,0x4045EC15 ,0xB7 ,32.0,3.0,1466941138652541,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408530,10.2.197.245,60328,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58E1C4AA ,0x4045EC15 ,0xB7 ,32.0,3.0,1466941138652541,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408530,10.2.197.245,60328,154.241.88.201,80,61,0x0 ,266,***AP*** ,0x58E1C4AA ,0x4045EC15 ,0xB7 ,32.0,3.0,1466941138652541,0,0
 WEB-CGI store.cgi directory traversal attempt  ,1,1,1573408530,10.2.197.245,60329,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x5964CC23 ,0x3FBC4DA7 ,0xB7 ,32.0,3.0,1466957138652604,0,0
 WEB-CGI store.cgi access  ,1,2,1573408530,10.2.197.245,60329,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x5964CC23 ,0x3FBC4DA7 ,0xB7 ,32.0,3.0,1466957138652604,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408530,10.2.197.245,60329,154.241.88.201,80,61,0x0 ,277,***AP*** ,0x5964CC23 ,0x3FBC4DA7 ,0xB7 ,32.0,3.0,1466957138652604,0,0
