Action Performed,Connection Classification,Priority,Date-Time,Source IP,Source Port,Destination IP,Destination Port,Protocol,TimeToLive,TypeOfService,DataGram Length,All Flags,Seq, Ack, Win, TCP length, TCP Options, NOP NOP TS, MSS, NOP WS, SackOK TS
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44540,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xDD535BEA ,0xC2CCD20D ,0xB7 ,32.0,3.0,1502077 138793096 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44541,154.241.88.201,80,TCP,61,0x0 ,234,***AP*** ,0xDD149AC0 ,0xC2A38E54 ,0xB7 ,32.0,3.0,1502095 138793171 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44542,154.241.88.201,80,TCP,61,0x0 ,231,***AP*** ,0xDDB33A8F ,0xC32D6D74 ,0xB7 ,32.0,3.0,1502115 138793249 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44543,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDCED60C9 ,0xC2D42AE3 ,0xB7 ,32.0,3.0,1502134 138793315 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44544,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xDD4AADB6 ,0xC382212A ,0xB7 ,32.0,3.0,1502149 138793388 ,0,0,0
 WEB-IIS perl-browse newline attempt  ,1,1,1573408670,10.2.197.245,44545,154.241.88.201,80,TCP,61,0x0 ,226,***AP*** ,0xDDFBDBAE ,0xC3A106D1 ,0xB7 ,32.0,3.0,1502168 138793463 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44545,154.241.88.201,80,TCP,61,0x0 ,226,***AP*** ,0xDDFBDBAE ,0xC3A106D1 ,0xB7 ,32.0,3.0,1502168 138793463 ,0,0,0
 WEB-CGI simplestguest.cgi access  ,1,2,1573408670,10.2.197.245,44546,154.241.88.201,80,TCP,61,0x0 ,228,***AP*** ,0xDD81DF00 ,0xC3AEA3E7 ,0xB7 ,32.0,3.0,1502184 138793528 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44546,154.241.88.201,80,TCP,61,0x0 ,228,***AP*** ,0xDD81DF00 ,0xC3AEA3E7 ,0xB7 ,32.0,3.0,1502184 138793528 ,0,0,0
 WEB-CGI simplestmail.cgi access  ,1,2,1573408670,10.2.197.245,44547,154.241.88.201,80,TCP,61,0x0 ,227,***AP*** ,0xDD7A65FF ,0xC2FD1EC9 ,0xB7 ,32.0,3.0,1502201 138793596 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44547,154.241.88.201,80,TCP,61,0x0 ,227,***AP*** ,0xDD7A65FF ,0xC2FD1EC9 ,0xB7 ,32.0,3.0,1502201 138793596 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408670,10.2.197.245,44548,154.241.88.201,80,TCP,61,0x0 ,226,***AP*** ,0xDD67C660 ,0xC36AE728 ,0xB7 ,32.0,3.0,1502217 138793657 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44549,154.241.88.201,80,TCP,61,0x0 ,225,***AP*** ,0xDE1ECF81 ,0xC33659FC ,0xB7 ,32.0,3.0,1502233 138793720 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44550,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xDE4633CD ,0xC33D9FB1 ,0xB7 ,32.0,3.0,1502249 138793786 ,0,0,0
 WEB-CGI upload.pl access  ,1,2,1573408671,10.2.197.245,44551,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE399C50 ,0xC375F20E ,0xB7 ,32.0,3.0,1502267 138793856 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44551,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE399C50 ,0xC375F20E ,0xB7 ,32.0,3.0,1502267 138793856 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44552,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE2F9E55 ,0xC34BECC4 ,0xB7 ,32.0,3.0,1502285 138793930 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44553,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xDDB57A0A ,0xC3C2063B ,0xB7 ,32.0,3.0,1502304 138794005 ,0,0,0
 WEB-MISC oracle web application server access  ,1,2,1573408671,10.2.197.245,44554,154.241.88.201,80,TCP,61,0x0 ,231,***AP*** ,0xDE69A26C ,0xC434AD05 ,0xB7 ,32.0,3.0,1502323 138794084 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44554,154.241.88.201,80,TCP,61,0x0 ,231,***AP*** ,0xDE69A26C ,0xC434AD05 ,0xB7 ,32.0,3.0,1502323 138794084 ,0,0,0
 WEB-MISC oracle web application server access  ,1,2,1573408671,10.2.197.245,44555,154.241.88.201,80,TCP,61,0x0 ,243,***AP*** ,0xDDB290D9 ,0xC371E4CE ,0xB7 ,32.0,3.0,1502344 138794165 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44555,154.241.88.201,80,TCP,61,0x0 ,243,***AP*** ,0xDDB290D9 ,0xC371E4CE ,0xB7 ,32.0,3.0,1502344 138794165 ,0,0,0
 WEB-IIS fpcount attempt  ,1,1,1573408671,10.2.197.245,44556,154.241.88.201,80,TCP,61,0x0 ,267,***AP*** ,0xDDFF803B ,0xC452EDBB ,0xB7 ,32.0,3.0,1502363 138794244 ,0,0,0
 WEB-IIS fpcount access  ,1,2,1573408671,10.2.197.245,44556,154.241.88.201,80,TCP,61,0x0 ,267,***AP*** ,0xDDFF803B ,0xC452EDBB ,0xB7 ,32.0,3.0,1502363 138794244 ,0,0,0
 WEB-FRONTPAGE /_vti_bin/ access  ,1,2,1573408671,10.2.197.245,44556,154.241.88.201,80,TCP,61,0x0 ,267,***AP*** ,0xDDFF803B ,0xC452EDBB ,0xB7 ,32.0,3.0,1502363 138794244 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44556,154.241.88.201,80,TCP,240,0x10 ,255,***AP*** ,0xDDFF803B ,0xC452EFF4 ,0x1B00 ,20.0,0.0,0,0,0,0
 WEB-IIS doctodep.btr access  ,1,2,1573408671,10.2.197.245,44557,154.241.88.201,80,TCP,61,0x0 ,233,***AP*** ,0xDE77DFF6 ,0xC3D724DC ,0xB7 ,32.0,3.0,1502386 138794336 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44557,154.241.88.201,80,TCP,61,0x0 ,233,***AP*** ,0xDE77DFF6 ,0xC3D724DC ,0xB7 ,32.0,3.0,1502386 138794336 ,0,0,0
 WEB-FRONTPAGE cfgwiz.exe access  ,1,2,1573408671,10.2.197.245,44558,154.241.88.201,80,TCP,61,0x0 ,221,***AP*** ,0xDE3F0D00 ,0xC48AE9CA ,0xB7 ,32.0,3.0,1502408 138794422 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44558,154.241.88.201,80,TCP,61,0x0 ,221,***AP*** ,0xDE3F0D00 ,0xC48AE9CA ,0xB7 ,32.0,3.0,1502408 138794422 ,0,0,0
 WEB-MISC cgitest.exe access  ,1,2,1573408671,10.2.197.245,44559,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xDEDED19E ,0xC47496F3 ,0xB7 ,32.0,3.0,1502426 138794494 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44559,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xDEDED19E ,0xC47496F3 ,0xB7 ,32.0,3.0,1502426 138794494 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44560,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xDEF327FE ,0xC47A15D9 ,0xB7 ,32.0,3.0,1502445 138794570 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408671,10.2.197.245,44561,154.241.88.201,80,TCP,61,0x0 ,231,***AP*** ,0xDE475391 ,0xC447DDDD ,0xB7 ,32.0,3.0,1502464 138794647 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44562,154.241.88.201,80,TCP,61,0x0 ,221,***AP*** ,0xDEBFA96A ,0xC3E4555A ,0xB7 ,32.0,3.0,1502481 138794715 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44563,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xDF3380FA ,0xC42F7111 ,0xB7 ,32.0,3.0,1502498 138794784 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44564,154.241.88.201,80,TCP,61,0x0 ,211,***AP*** ,0xDF11E9F1 ,0xC463EFD4 ,0xB7 ,32.0,3.0,1502516 138794855 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44565,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE7526C4 ,0xC458B23A ,0xB7 ,32.0,3.0,1502534 138794927 ,0,0,0
 WEB-MISC .htaccess access  ,1,2,1573408672,10.2.197.245,44566,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE9FB7B1 ,0xC4F4A81E ,0xB7 ,32.0,3.0,1502550 138794991 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44566,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDE9FB7B1 ,0xC4F4A81E ,0xB7 ,32.0,3.0,1502550 138794991 ,0,0,0
 WEB-MISC .htaccess access  ,1,2,1573408672,10.2.197.245,44567,154.241.88.201,80,TCP,61,0x0 ,224,***AP*** ,0xDEB9C627 ,0xC4DF5653 ,0xB7 ,32.0,3.0,1502566 138795056 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44567,154.241.88.201,80,TCP,61,0x0 ,224,***AP*** ,0xDEB9C627 ,0xC4DF5653 ,0xB7 ,32.0,3.0,1502566 138795056 ,0,0,0
 WEB-MISC .htaccess access  ,1,2,1573408672,10.2.197.245,44568,154.241.88.201,80,TCP,61,0x0 ,225,***AP*** ,0xDEFE8FC9 ,0xC4DCFCFF ,0xB7 ,32.0,3.0,1502582 138795117 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44568,154.241.88.201,80,TCP,61,0x0 ,225,***AP*** ,0xDEFE8FC9 ,0xC4DCFCFF ,0xB7 ,32.0,3.0,1502582 138795117 ,0,0,0
 WEB-MISC .htaccess access  ,1,2,1573408672,10.2.197.245,44569,154.241.88.201,80,TCP,61,0x0 ,221,***AP*** ,0xDF6E4833 ,0xC46BB5F0 ,0xB7 ,32.0,3.0,1502598 138795181 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44569,154.241.88.201,80,TCP,61,0x0 ,221,***AP*** ,0xDF6E4833 ,0xC46BB5F0 ,0xB7 ,32.0,3.0,1502598 138795181 ,0,0,0
 WEB-MISC .htpasswd access  ,1,1,1573408672,10.2.197.245,44570,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDF1021AA ,0xC46190AF ,0xB7 ,32.0,3.0,1502614 138795246 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44570,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0xDF1021AA ,0xC46190AF ,0xB7 ,32.0,3.0,1502614 138795246 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44571,154.241.88.201,80,TCP,61,0x0 ,218,***AP*** ,0xDED79B5B ,0xC50CD0F5 ,0xB7 ,32.0,3.0,1502630 138795311 ,0,0,0
 WEB-MISC .wwwacl access  ,1,2,1573408672,10.2.197.245,44572,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xDF6A9315 ,0xC4B6C5A4 ,0xB7 ,32.0,3.0,1502646 138795374 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44572,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xDF6A9315 ,0xC4B6C5A4 ,0xB7 ,32.0,3.0,1502646 138795374 ,0,0,0
 WEB-MISC .wwwacl access  ,1,2,1573408672,10.2.197.245,44573,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xDF4B861F ,0xC56E1F68 ,0xB7 ,32.0,3.0,1502662 138795437 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44573,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xDF4B861F ,0xC56E1F68 ,0xB7 ,32.0,3.0,1502662 138795437 ,0,0,0
 WEB-MISC .wwwacl access  ,1,2,1573408672,10.2.197.245,44574,154.241.88.201,80,TCP,61,0x0 ,218,***AP*** ,0xDF498C7C ,0xC4985ED5 ,0xB7 ,32.0,3.0,1502677 138795499 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44574,154.241.88.201,80,TCP,61,0x0 ,218,***AP*** ,0xDF498C7C ,0xC4985ED5 ,0xB7 ,32.0,3.0,1502677 138795499 ,0,0,0
 WEB-MISC .wwwacl access  ,1,2,1573408672,10.2.197.245,44575,154.241.88.201,80,TCP,61,0x0 ,219,***AP*** ,0xDF1B8208 ,0xC531C442 ,0xB7 ,32.0,3.0,1502693 138795562 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44575,154.241.88.201,80,TCP,61,0x0 ,219,***AP*** ,0xDF1B8208 ,0xC531C442 ,0xB7 ,32.0,3.0,1502693 138795562 ,0,0,0
 WEB-MISC .htpasswd access  ,1,1,1573408672,10.2.197.245,44576,154.241.88.201,80,TCP,61,0x0 ,211,***AP*** ,0xDFA36AF5 ,0xC5689094 ,0xB7 ,32.0,3.0,1502711 138795633 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408672,10.2.197.245,44576,154.241.88.201,80,TCP,61,0x0 ,211,***AP*** ,0xDFA36AF5 ,0xC5689094 ,0xB7 ,32.0,3.0,1502711 138795633 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44577,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xE0142697 ,0xC4DAD824 ,0xB7 ,32.0,3.0,1502728 138795699 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44578,154.241.88.201,80,TCP,61,0x0 ,214,***AP*** ,0xDF934079 ,0xC5B829B8 ,0xB7 ,32.0,3.0,1502744 138795765 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44579,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xDFB3AFC2 ,0xC5801A18 ,0xB7 ,32.0,3.0,1502759 138795826 ,0,0,0
 WEB-MISC .bash_history access  ,1,1,1573408673,10.2.197.245,44580,154.241.88.201,80,TCP,61,0x0 ,215,***AP*** ,0xDFFA78B3 ,0xC5463373 ,0xB7 ,32.0,3.0,1502774 138795887 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44580,154.241.88.201,80,TCP,61,0x0 ,215,***AP*** ,0xDFFA78B3 ,0xC5463373 ,0xB7 ,32.0,3.0,1502774 138795887 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44581,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xE039FF3F ,0xC59F27C6 ,0xB7 ,32.0,3.0,1502789 138795948 ,0,0,0
 WEB-MISC .history access  ,1,1,1573408673,10.2.197.245,44582,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xE003E6CF ,0xC5F934B3 ,0xB7 ,32.0,3.0,1502805 138796009 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44582,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xE003E6CF ,0xC5F934B3 ,0xB7 ,32.0,3.0,1502805 138796009 ,0,0,0
 WEB-MISC .htaccess access  ,1,2,1573408673,10.2.197.245,44583,154.241.88.201,80,TCP,61,0x0 ,211,***AP*** ,0xDFB6B1F4 ,0xC58FA3CE ,0xB7 ,32.0,3.0,1502821 138796074 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44583,154.241.88.201,80,TCP,61,0x0 ,211,***AP*** ,0xDFB6B1F4 ,0xC58FA3CE ,0xB7 ,32.0,3.0,1502821 138796074 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44584,154.241.88.201,80,TCP,61,0x0 ,215,***AP*** ,0xE0173D6C ,0xC5811ED9 ,0xB7 ,32.0,3.0,1502836 138796134 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44585,154.241.88.201,80,TCP,61,0x0 ,216,***AP*** ,0xE02551B6 ,0xC5E83686 ,0xB7 ,32.0,3.0,1502852 138796199 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44586,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xE08DD800 ,0xC5B7F260 ,0xB7 ,32.0,3.0,1502868 138796264 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44587,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xE0A6DB31 ,0xC5DD7C9D ,0xB7 ,32.0,3.0,1502886 138796334 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44588,154.241.88.201,80,TCP,61,0x0 ,207,***AP*** ,0xE0B1D38F ,0xC57319FE ,0xB7 ,32.0,3.0,1502903 138796402 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44589,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xE061FE71 ,0xC59081D6 ,0xB7 ,32.0,3.0,1502920 138796471 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44590,154.241.88.201,80,TCP,61,0x0 ,213,***AP*** ,0xE0E63F2C ,0xC58EAA47 ,0xB7 ,32.0,3.0,1502938 138796541 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44591,154.241.88.201,80,TCP,61,0x0 ,210,***AP*** ,0xE035677C ,0xC5A50A9E ,0xB7 ,32.0,3.0,1502955 138796609 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408673,10.2.197.245,44592,154.241.88.201,80,TCP,61,0x0 ,209,***AP*** ,0xE00FEDA1 ,0xC664F26B ,0xB7 ,32.0,3.0,1502970 138796670 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44593,154.241.88.201,80,TCP,61,0x0 ,213,***AP*** ,0xE0291A27 ,0xC68A22DF ,0xB7 ,32.0,3.0,1502985 138796732 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44594,154.241.88.201,80,TCP,61,0x0 ,206,***AP*** ,0xE043D719 ,0xC6901920 ,0xB7 ,32.0,3.0,1503000 138796792 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44595,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xE112472E ,0xC6C21A70 ,0xB7 ,32.0,3.0,1503017 138796857 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44596,154.241.88.201,80,TCP,61,0x0 ,218,***AP*** ,0xE0822077 ,0xC5EB61CD ,0xB7 ,32.0,3.0,1503033 138796921 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44597,154.241.88.201,80,TCP,61,0x0 ,213,***AP*** ,0xE0CE04EA ,0xC6A86228 ,0xB7 ,32.0,3.0,1503052 138796997 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44598,154.241.88.201,80,TCP,61,0x0 ,235,***AP*** ,0xE0FF2C98 ,0xC6926A1D ,0xB7 ,32.0,3.0,1503068 138797061 ,0,0,0
 (http_inspect) WEBROOT DIRECTORY TRAVERSAL  ,0,3,1573408674,10.2.197.245,44598,154.241.88.201,80,TCP,61,0x0 ,235,***AP*** ,0xE0FF2C98 ,0xC6926A1D ,0xB7 ,32.0,3.0,1503068 138797061 ,0,0,0
 ET WEB Philips VOIP841 Web Server Directory Traversal  ,1,1,1573408674,10.2.197.245,44599,154.241.88.201,80,TCP,61,0x0 ,237,***AP*** ,0xE143B763 ,0xC61E49E6 ,0xB7 ,32.0,3.0,1503084 138797126 ,0,0,0
 WEB-MISC apache directory disclosure attempt  ,1,2,1573408674,10.2.197.245,44599,154.241.88.201,80,TCP,61,0x0 ,237,***AP*** ,0xE143B763 ,0xC61E49E6 ,0xB7 ,32.0,3.0,1503084 138797126 ,0,0,0
 WEB-MISC /etc/passwd  ,1,2,1573408674,10.2.197.245,44599,154.241.88.201,80,TCP,61,0x0 ,237,***AP*** ,0xE143B763 ,0xC61E49E6 ,0xB7 ,32.0,3.0,1503084 138797126 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44599,154.241.88.201,80,TCP,240,0x10 ,225,***AP*** ,0xE143B763 ,0xC61E4B6B ,0x1B00 ,20.0,0.0,0,0,0,0
 WEB-FRONTPAGE shtml.exe access  ,1,2,1573408674,10.2.197.245,44600,154.241.88.201,80,TCP,61,0x0 ,229,***AP*** ,0xE08B8669 ,0xC6AD6C24 ,0xB7 ,32.0,3.0,1503099 138797188 ,0,0,0
 WEB-FRONTPAGE _vti_rpc access  ,1,2,1573408674,10.2.197.245,44600,154.241.88.201,80,TCP,61,0x0 ,229,***AP*** ,0xE08B8669 ,0xC6AD6C24 ,0xB7 ,32.0,3.0,1503099 138797188 ,0,0,0
 WEB-FRONTPAGE /_vti_bin/ access  ,1,2,1573408674,10.2.197.245,44600,154.241.88.201,80,TCP,61,0x0 ,229,***AP*** ,0xE08B8669 ,0xC6AD6C24 ,0xB7 ,32.0,3.0,1503099 138797188 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44600,154.241.88.201,80,TCP,240,0x10 ,217,***AP*** ,0xE08B8669 ,0xC6AD6E09 ,0x1B00 ,20.0,0.0,0,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44601,154.241.88.201,80,TCP,61,0x0 ,230,***AP*** ,0xE18FDDB6 ,0xC65088D7 ,0xB7 ,32.0,3.0,1503115 138797250 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44602,154.241.88.201,80,TCP,61,0x0 ,229,***AP*** ,0xE132351B ,0xC6CF5030 ,0xB7 ,32.0,3.0,1503138 138797328 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44603,154.241.88.201,80,TCP,61,0x0 ,212,***AP*** ,0xE1A12F18 ,0xC6AB80A6 ,0xB7 ,32.0,3.0,1503154 138797407 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44604,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xE1729FAA ,0xC7249BA1 ,0xB7 ,32.0,3.0,1503170 138797471 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44605,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xE1AA7398 ,0xC724B024 ,0xB7 ,32.0,3.0,1503187 138797539 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44606,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xE108E715 ,0xC6DB7EF3 ,0xB7 ,32.0,3.0,1503203 138797601 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408674,10.2.197.245,44607,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0xE1AEA796 ,0xC76D7FA8 ,0xB7 ,32.0,3.0,1503218 138797662 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44608,154.241.88.201,80,TCP,61,0x0 ,242,***AP*** ,0xE1B4F145 ,0xC6F788E2 ,0xB7 ,32.0,3.0,1503235 138797730 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44609,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xE12D2D92 ,0xC6C314C2 ,0xB7 ,32.0,3.0,1503251 138797795 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44610,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xE1AD51B1 ,0xC78A8704 ,0xB7 ,32.0,3.0,1503271 138797874 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44611,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xE21F108D ,0xC780DCA4 ,0xB7 ,32.0,3.0,1503291 138797956 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44612,154.241.88.201,80,TCP,61,0x0 ,228,***AP*** ,0xE233B630 ,0xC71C8825 ,0xB7 ,32.0,3.0,1503310 138798030 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44613,154.241.88.201,80,TCP,61,0x0 ,225,***AP*** ,0xE21C27FA ,0xC750F4DD ,0xB7 ,32.0,3.0,1503328 138798104 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44614,154.241.88.201,80,TCP,61,0x0 ,226,***AP*** ,0xE1FA0ABE ,0xC7455DD9 ,0xB7 ,32.0,3.0,1503347 138798178 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44615,154.241.88.201,80,TCP,61,0x0 ,226,***AP*** ,0xE1B585D4 ,0xC7553A55 ,0xB7 ,32.0,3.0,1503367 138798259 ,0,0,0
 ET SCAN Nikto Web App Scan in Progress  ,1,1,1573408675,10.2.197.245,44616,154.241.88.201,80,TCP,61,0x0 ,223,***AP*** ,0xE25730BD ,0xC7585A11 ,0xB7 ,32.0,3.0,1503389 138798346 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573408675,10.2.198.240,34867,154.241.88.201,80,TCP,61,0x0 ,456,***AP*** ,0xB2EC9B88 ,0xC8050391 ,0xB7 ,32.0,3.0,398341 138798412 ,0,0,0
